Name,Value,Tolerance,Power,Package,Comment,Created_By,Created_Date,Library Ref,Library Path,Footprint Ref,Footprint Path
Res_3.9_0603_1/10W_5%,3.9,5%,1/10W,0603,Resistor 3.9 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_4.3_0603_1/10W_5%,4.3,5%,1/10W,0603,Resistor 4.3 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_4.7_0603_1/10W_5%,4.7,5%,1/10W,0603,Resistor 4.7 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_5.1_0603_1/10W_5%,5.1,5%,1/10W,0603,Resistor 5.1 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_5.6_0603_1/10W_5%,5.6,5%,1/10W,0603,Resistor 5.6 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_6.2_0603_1/10W_5%,6.2,5%,1/10W,0603,Resistor 6.2 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_6.8_0603_1/10W_5%,6.8,5%,1/10W,0603,Resistor 6.8 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_7.5_0603_1/10W_5%,7.5,5%,1/10W,0603,Resistor 7.5 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_8.2_0603_1/10W_5%,8.2,5%,1/10W,0603,Resistor 8.2 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_9.1_0603_1/10W_5%,9.1,5%,1/10W,0603,Resistor 9.1 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_10_0603_1/10W_5%,10,5%,1/10W,0603,Resistor 10 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_11_0603_1/10W_5%,11,5%,1/10W,0603,Resistor 11 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_12_0603_1/10W_5%,12,5%,1/10W,0603,Resistor 12 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_13_0603_1/10W_5%,13,5%,1/10W,0603,Resistor 13 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_15_0603_1/10W_5%,15,5%,1/10W,0603,Resistor 15 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_16_0603_1/10W_5%,16,5%,1/10W,0603,Resistor 16 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_18_0603_1/10W_5%,18,5%,1/10W,0603,Resistor 18 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_20_0603_1/10W_5%,20,5%,1/10W,0603,Resistor 20 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_22_0603_1/10W_5%,22,5%,1/10W,0603,Resistor 22 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_24_0603_1/10W_5%,24,5%,1/10W,0603,Resistor 24 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_27_0603_1/10W_5%,27,5%,1/10W,0603,Resistor 27 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_30_0603_1/10W_5%,30,5%,1/10W,0603,Resistor 30 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_33_0603_1/10W_5%,33,5%,1/10W,0603,Resistor 33 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_36_0603_1/10W_5%,36,5%,1/10W,0603,Resistor 36 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_39_0603_1/10W_5%,39,5%,1/10W,0603,Resistor 39 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_43_0603_1/10W_5%,43,5%,1/10W,0603,Resistor 43 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_47_0603_1/10W_5%,47,5%,1/10W,0603,Resistor 47 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_51_0603_1/10W_5%,51,5%,1/10W,0603,Resistor 51 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_56_0603_1/10W_5%,56,5%,1/10W,0603,Resistor 56 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_62_0603_1/10W_5%,62,5%,1/10W,0603,Resistor 62 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_68_0603_1/10W_5%,68,5%,1/10W,0603,Resistor 68 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_75_0603_1/10W_5%,75,5%,1/10W,0603,Resistor 75 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_82_0603_1/10W_5%,82,5%,1/10W,0603,Resistor 82 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_91_0603_1/10W_5%,91,5%,1/10W,0603,Resistor 91 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_100_0603_1/10W_5%,100,5%,1/10W,0603,Resistor 100 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_110_0603_1/10W_5%,110,5%,1/10W,0603,Resistor 110 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_120_0603_1/10W_5%,120,5%,1/10W,0603,Resistor 120 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_130_0603_1/10W_5%,130,5%,1/10W,0603,Resistor 130 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_150_0603_1/10W_5%,150,5%,1/10W,0603,Resistor 150 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_160_0603_1/10W_5%,160,5%,1/10W,0603,Resistor 160 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_180_0603_1/10W_5%,180,5%,1/10W,0603,Resistor 180 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_200_0603_1/10W_5%,200,5%,1/10W,0603,Resistor 200 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_220_0603_1/10W_5%,220,5%,1/10W,0603,Resistor 220 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_240_0603_1/10W_5%,240,5%,1/10W,0603,Resistor 240 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_270_0603_1/10W_5%,270,5%,1/10W,0603,Resistor 270 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_300_0603_1/10W_5%,300,5%,1/10W,0603,Resistor 300 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_330_0603_1/10W_5%,330,5%,1/10W,0603,Resistor 330 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_360_0603_1/10W_5%,360,5%,1/10W,0603,Resistor 360 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_390_0603_1/10W_5%,390,5%,1/10W,0603,Resistor 390 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_430_0603_1/10W_5%,430,5%,1/10W,0603,Resistor 430 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_470_0603_1/10W_5%,470,5%,1/10W,0603,Resistor 470 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_510_0603_1/10W_5%,510,5%,1/10W,0603,Resistor 510 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_560_0603_1/10W_5%,560,5%,1/10W,0603,Resistor 560 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_620_0603_1/10W_5%,620,5%,1/10W,0603,Resistor 620 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_680_0603_1/10W_5%,680,5%,1/10W,0603,Resistor 680 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_750_0603_1/10W_5%,750,5%,1/10W,0603,Resistor 750 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_820_0603_1/10W_5%,820,5%,1/10W,0603,Resistor 820 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_910_0603_1/10W_5%,910,5%,1/10W,0603,Resistor 910 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_1.0k_0603_1/10W_5%,1.0k,5%,1/10W,0603,Resistor 1.0k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_1.1k_0603_1/10W_5%,1.1k,5%,1/10W,0603,Resistor 1.1k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_1.2k_0603_1/10W_5%,1.2k,5%,1/10W,0603,Resistor 1.2k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_1.3k_0603_1/10W_5%,1.3k,5%,1/10W,0603,Resistor 1.3k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_1.5k_0603_1/10W_5%,1.5k,5%,1/10W,0603,Resistor 1.5k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_1.6k_0603_1/10W_5%,1.6k,5%,1/10W,0603,Resistor 1.6k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_1.8k_0603_1/10W_5%,1.8k,5%,1/10W,0603,Resistor 1.8k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_2.0k_0603_1/10W_5%,2.0k,5%,1/10W,0603,Resistor 2.0k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_2.2k_0603_1/10W_5%,2.2k,5%,1/10W,0603,Resistor 2.2k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_2.4k_0603_1/10W_5%,2.4k,5%,1/10W,0603,Resistor 2.4k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_2.7k_0603_1/10W_5%,2.7k,5%,1/10W,0603,Resistor 2.7k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_3.0k_0603_1/10W_5%,3.0k,5%,1/10W,0603,Resistor 3.0k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_3.3k_0603_1/10W_5%,3.3k,5%,1/10W,0603,Resistor 3.3k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_3.6k_0603_1/10W_5%,3.6k,5%,1/10W,0603,Resistor 3.6k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_3.9k_0603_1/10W_5%,3.9k,5%,1/10W,0603,Resistor 3.9k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_4.3k_0603_1/10W_5%,4.3k,5%,1/10W,0603,Resistor 4.3k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_4.7k_0603_1/10W_5%,4.7k,5%,1/10W,0603,Resistor 4.7k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_5.1k_0603_1/10W_5%,5.1k,5%,1/10W,0603,Resistor 5.1k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_5.6k_0603_1/10W_5%,5.6k,5%,1/10W,0603,Resistor 5.6k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_6.2k_0603_1/10W_5%,6.2k,5%,1/10W,0603,Resistor 6.2k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_6.8k_0603_1/10W_5%,6.8k,5%,1/10W,0603,Resistor 6.8k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_7.5k_0603_1/10W_5%,7.5k,5%,1/10W,0603,Resistor 7.5k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_8.2k_0603_1/10W_5%,8.2k,5%,1/10W,0603,Resistor 8.2k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_9.1k_0603_1/10W_5%,9.1k,5%,1/10W,0603,Resistor 9.1k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_10k_0603_1/10W_5%,10k,5%,1/10W,0603,Resistor 10k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_11k_0603_1/10W_5%,11k,5%,1/10W,0603,Resistor 11k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_12k_0603_1/10W_5%,12k,5%,1/10W,0603,Resistor 12k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_13k_0603_1/10W_5%,13k,5%,1/10W,0603,Resistor 13k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_15k_0603_1/10W_5%,15k,5%,1/10W,0603,Resistor 15k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_16k_0603_1/10W_5%,16k,5%,1/10W,0603,Resistor 16k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_18k_0603_1/10W_5%,18k,5%,1/10W,0603,Resistor 18k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_20k_0603_1/10W_5%,20k,5%,1/10W,0603,Resistor 20k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_22k_0603_1/10W_5%,22k,5%,1/10W,0603,Resistor 22k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_24k_0603_1/10W_5%,24k,5%,1/10W,0603,Resistor 24k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_27k_0603_1/10W_5%,27k,5%,1/10W,0603,Resistor 27k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_30k_0603_1/10W_5%,30k,5%,1/10W,0603,Resistor 30k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_33k_0603_1/10W_5%,33k,5%,1/10W,0603,Resistor 33k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_36k_0603_1/10W_5%,36k,5%,1/10W,0603,Resistor 36k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_39k_0603_1/10W_5%,39k,5%,1/10W,0603,Resistor 39k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_43k_0603_1/10W_5%,43k,5%,1/10W,0603,Resistor 43k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_47k_0603_1/10W_5%,47k,5%,1/10W,0603,Resistor 47k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_51k_0603_1/10W_5%,51k,5%,1/10W,0603,Resistor 51k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_56k_0603_1/10W_5%,56k,5%,1/10W,0603,Resistor 56k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_62k_0603_1/10W_5%,62k,5%,1/10W,0603,Resistor 62k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_68k_0603_1/10W_5%,68k,5%,1/10W,0603,Resistor 68k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_75k_0603_1/10W_5%,75k,5%,1/10W,0603,Resistor 75k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_82k_0603_1/10W_5%,82k,5%,1/10W,0603,Resistor 82k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_91k_0603_1/10W_5%,91k,5%,1/10W,0603,Resistor 91k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_100k_0603_1/10W_5%,100k,5%,1/10W,0603,Resistor 100k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_110k_0603_1/10W_5%,110k,5%,1/10W,0603,Resistor 110k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_120k_0603_1/10W_5%,120k,5%,1/10W,0603,Resistor 120k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_130k_0603_1/10W_5%,130k,5%,1/10W,0603,Resistor 130k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_150k_0603_1/10W_5%,150k,5%,1/10W,0603,Resistor 150k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_160k_0603_1/10W_5%,160k,5%,1/10W,0603,Resistor 160k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_180k_0603_1/10W_5%,180k,5%,1/10W,0603,Resistor 180k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_200k_0603_1/10W_5%,200k,5%,1/10W,0603,Resistor 200k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_220k_0603_1/10W_5%,220k,5%,1/10W,0603,Resistor 220k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_240k_0603_1/10W_5%,240k,5%,1/10W,0603,Resistor 240k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_270k_0603_1/10W_5%,270k,5%,1/10W,0603,Resistor 270k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_300k_0603_1/10W_5%,300k,5%,1/10W,0603,Resistor 300k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_330k_0603_1/10W_5%,330k,5%,1/10W,0603,Resistor 330k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_360k_0603_1/10W_5%,360k,5%,1/10W,0603,Resistor 360k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_390k_0603_1/10W_5%,390k,5%,1/10W,0603,Resistor 390k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_430k_0603_1/10W_5%,430k,5%,1/10W,0603,Resistor 430k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_470k_0603_1/10W_5%,470k,5%,1/10W,0603,Resistor 470k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_510k_0603_1/10W_5%,510k,5%,1/10W,0603,Resistor 510k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_560k_0603_1/10W_5%,560k,5%,1/10W,0603,Resistor 560k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_620k_0603_1/10W_5%,620k,5%,1/10W,0603,Resistor 620k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_680k_0603_1/10W_5%,680k,5%,1/10W,0603,Resistor 680k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_750k_0603_1/10W_5%,750k,5%,1/10W,0603,Resistor 750k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_820k_0603_1/10W_5%,820k,5%,1/10W,0603,Resistor 820k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_910k_0603_1/10W_5%,910k,5%,1/10W,0603,Resistor 910k 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_1.0M_0603_1/10W_5%,1.0M,5%,1/10W,0603,Resistor 1.0M 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_1.1M_0603_1/10W_5%,1.1M,5%,1/10W,0603,Resistor 1.1M 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_1.2M_0603_1/10W_5%,1.2M,5%,1/10W,0603,Resistor 1.2M 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_1.3M_0603_1/10W_5%,1.3M,5%,1/10W,0603,Resistor 1.3M 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_1.5M_0603_1/10W_5%,1.5M,5%,1/10W,0603,Resistor 1.5M 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_1.6M_0603_1/10W_5%,1.6M,5%,1/10W,0603,Resistor 1.6M 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
Res_1.8M_0603_1/10W_5%,1.8M,5%,1/10W,0603,Resistor 1.8M 0603 1/10W 5%,Nick Mah,2018-10-20,Resistor,Symbols/Passives.schlib,0603,Footprints/Passibes.Pcblib
